file,hrefs
R_1675170312_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wool-trouser.html', 'wool-trouserd9f7.html?variant=40303839543343', 'wool-trouser2262.html?variant=40303838789679', 'wool-trouser4e11.html?variant=40303839576111']"
R_1675156821_HB_5,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-pounce-crew.html', 'mini-pounce-crewbf0a.html?variant=32864375701551']"
R_1675162441_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/watermelon-crew.html', 'watermelon-crew2f61.html?variant=31730531336239']"
R_1675164084_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/kinu-silk-short-crew.html', 'kinu-silk-short-crew6ca6.html?variant=31576703631407', 'kinu-silk-short-crew315c.html?variant=32696822890543']"
R_1675161668_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/polka-dot-tight.html', 'polka-dot-tight9626.html?variant=1271670256', 'polka-dot-tight5037.html?variant=1271670268']"
R_1675168263_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sweet-tie-dye-crew.html', 'sweet-tie-dye-crewab46.html?variant=39390705680431', 'sweet-tie-dye-crew911e.html?variant=39390706335791', 'sweet-tie-dye-crew5acc.html?variant=39390705909807', 'sweet-tie-dye-crew6f6c.html?variant=39390706303023']"
R_1675173761_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/scout-dress-bloom.html', 'scout-dress-bloom7f69.html?variant=40116983791663', 'scout-dress-bloom4725.html?variant=40116983857199']"
R_1675154223_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/diamond-knee-sock.html', 'diamond-knee-sockfb16.html?variant=12557897236527']"
R_1675164751_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-bloom.html', 'asha-jumpsuit-bloomd685.html?variant=40116961247279', 'asha-jumpsuit-bloomb930.html?variant=40116961476655']"
R_1675186904_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/moo-sheer-short-crew.html', 'moo-sheer-short-crew2fd6.html?variant=40342290628655']"
R_1675161356_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-navy.html', 'penny-apron-dress-navyac1b.html?variant=40116978843695', 'penny-apron-dress-navy1467.html?variant=40116979007535']"
R_1675155707_HB_6,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631']"
R_1675175653_HB_5,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/boulangerie-tote-bag.html', 'boulangerie-tote-bag7e86.html?variant=40212375896111']"
R_1675187558_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/heirloom-crew.html', 'heirloom-crew1fba.html?variant=31732509573167', 'heirloom-crew0b63.html?variant=40187985625135']"
R_1675171894_HB_6,"['#', 'collections/kids.html', 'collections/kids-new-arrivals.html', 'kids-new-arrivals/products/mini-boulangerie-legging.html', 'mini-boulangerie-legging3490.html?variant=32918016065583', 'mini-boulangerie-legging709a.html?variant=32918016032815']"
R_1675155531_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-colorblock-crew.html', 'mini-colorblock-crew1015.html?variant=31730558763055', 'mini-colorblock-crew380d.html?variant=31730558631983']"
R_1675160604_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/boulangerie-tote-bag.html', 'boulangerie-tote-bag7e86.html?variant=40212375896111']"
R_1675161160_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/kinu-silk-short-crew.html', 'kinu-silk-short-crew315c.html?variant=32696822890543', 'kinu-silk-short-crew5436.html?variant=31576703696943']"
R_1675155688_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/lila-dress.html', 'lila-dressc32e.html?variant=39245963493423', 'lila-dress34fb.html?variant=39245963558959']"
R_1675163812_HB_6,"['#', 'collections/womens.html', 'collections/womens-sale.html', 'womens-sale/products/louie-wool-boot-crew.html', 'louie-wool-boot-crew35a7.html?variant=40159672336431', 'louie-wool-boot-crew41ba.html?variant=40159672303663']"
R_1675181407_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/popcorn-crew.html', 'popcorn-crew13d2.html?variant=12557951533103']"
R_1675175636_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/courtside-short-crew.html', 'courtside-short-crew2ee2.html?variant=40342185508911', 'courtside-short-crew3c6e.html?variant=40342184165423']"
R_1675155141_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-chucks-legging.html', 'mini-chucks-leggingb91d.html?variant=9514355327023']"
R_1675185224_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/madras-check-mens-crew.html', 'madras-check-mens-crew74fa.html?variant=40116878344239']"
R_1675156368_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-bandit-legging-1.html', 'mini-bandit-legging-17739.html?variant=41951843845', 'mini-bandit-legging-193d2.html?variant=41951844037']"
R_1675175479_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/dapple-crew-1.html', 'dapple-crew-1ec58.html?variant=32634063781935', 'dapple-crew-111f0.html?variant=31141178572847']"
R_1675186845_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/mood-short-crew.html', 'mood-short-crew4221.html?variant=32951858626607', 'mood-short-crewf9ef.html?variant=32951858659375']"
R_1675185362_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew8b10.html?variant=40230005506095']"
R_1675158719_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/martina-pant-white.html', 'martina-pant-white2bf5.html?variant=40116975599663', 'martina-pant-whitea50a.html?variant=40116975960111']"
R_1675166795_HB_5,"['#', 'collections/kids.html', 'collections/kids-tights-and-leggings.html', 'kids-tights-and-leggings/products/mini-modine-legging.html', 'mini-modine-leggingeb03.html?variant=31732307492911']"
R_1675155231_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-white.html', 'asha-jumpsuit-white709f.html?variant=40116961706031', 'asha-jumpsuit-white3f69.html?variant=40116962164783', 'asha-jumpsuit-white3e90.html?variant=40116961837103']"
R_1675184258_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675164679_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew8af2.html?variant=11246199537711', 'roma-cashmere-rib-mens-crewed17.html?variant=9691808661551']"
R_1675166160_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/hi-five-knee-hi.html', 'hi-five-knee-hif2ff.html?variant=31732198932527', 'hi-five-knee-hi01ba.html?variant=31732198965295']"
R_1675160212_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trippy-cow-crew.html', 'trippy-cow-crewf84a.html?variant=40342295412783']"
R_1675173964_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/roma-cashmere-rib-mens-crew.html', 'roma-cashmere-rib-mens-crew021e.html?variant=9691810136111', 'roma-cashmere-rib-mens-crew5fa3.html?variant=9691786477615']"
R_1675164486_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-navy.html', 'asha-jumpsuit-navy5fb8.html?variant=40116958855215', 'asha-jumpsuit-navy0a23.html?variant=40116958593071']"
R_1675176686_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/copy-of-polka-dot-shopper-bag.html']"
R_1675182712_HB_6,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/trouser-crew.html', 'trouser-crewd38a.html?variant=32695810359343', 'trouser-crew5ad8.html?variant=32695810293807', 'trouser-crew0b69.html?variant=5790823749', 'trouser-crew9cad.html?variant=39404150259759']"
R_1675161213_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/oeuf-legging.html']"
R_1675159881_HB_6,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/hi-five-knee-hi.html', 'hi-five-knee-hi01ba.html?variant=31732198965295', 'hi-five-knee-hi9951.html?variant=31732198834223']"
R_1675159848_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy22b1.html?variant=40116966621231', 'margaret-dress-poppy882b.html?variant=40116966326319']"
R_1675172523_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/watermelon-crew.html', 'watermelon-crew2f61.html?variant=31730531336239']"
R_1675156688_HB_4,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/louie-wool-boot-mens-crew.html']"
R_1675176362_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/queen-of-hearts-crew.html', 'queen-of-hearts-crew4f48.html?variant=40342292037679']"
R_1675156548_HB_6,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/rib-stripe-tight.html', 'rib-stripe-tight52c4.html?variant=1271670044', 'rib-stripe-tight7945.html?variant=1271670052']"
R_1675182012_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/sloane-dress-poppy.html', 'sloane-dress-poppy0749.html?variant=40116984676399', 'sloane-dress-poppy2545.html?variant=40116984381487', 'sloane-dress-poppyb375.html?variant=40116984643631']"
R_1675164515_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-diamond-crew.html', 'mini-diamond-crew6334.html?variant=1271669580']"
R_1675166510_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-pounce-crew.html', 'mini-pounce-crew29e5.html?variant=40138913906735']"
R_1675170821_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455', 'honeycomb-wool-mens-crew5800.html?variant=40159317164079']"
R_1675163932_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-poppy.html', 'leona-dress-poppy4870.html?variant=40116964229167', 'leona-dress-poppye912.html?variant=40116964524079', 'leona-dress-poppyd0f2.html?variant=40116964360239']"
R_1675156477_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/dapple-crew-1.html', 'dapple-crew-111f0.html?variant=31141178572847', 'dapple-crew-1ec58.html?variant=32634063781935']"
R_1675170967_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/leona-dress-poppy.html', 'leona-dress-poppye912.html?variant=40116964524079', 'leona-dress-poppy4870.html?variant=40116964229167']"
R_1675165480_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wool-trouser.html', 'wool-trouserd9f7.html?variant=40303839543343', 'wool-trouser2262.html?variant=40303838789679']"
R_1675185068_HB_5,"['#', 'collections/kids.html', 'collections/kids-socks.html', 'kids-socks/products/mini-diamond-crew.html', 'mini-diamond-crew6334.html?variant=1271669580']"
R_1675154910_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-navy.html', 'penny-apron-dress-navy1c2a.html?variant=40116978941999', 'penny-apron-dress-navyac1b.html?variant=40116978843695']"
R_1675159970_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675164386_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675163301_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/peace-sheer-crew.html', 'peace-sheer-crew8427.html?variant=39389568303151']"
R_1675185949_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/penny-apron-dress-navy.html', 'penny-apron-dress-navy1467.html?variant=40116979007535', 'penny-apron-dress-navyac1b.html?variant=40116978843695', 'penny-apron-dress-navy1c2a.html?variant=40116978941999']"
R_1675174165_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crewf791.html?variant=32493736460335']"
R_1675164296_HB_5,"['#', 'collections/mens.html', 'collections/mens-sale.html', 'mens-sale/products/lykke-mens-crew.html', 'lykke-mens-crew7b29.html?variant=32493736362031']"
R_1675186058_HB_4,"['#', 'collections/womens.html', 'collections/womens-bags.html', 'womens-bags/products/ichigo-tote-bag.html']"
R_1675155080_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675155995_HB_5,"['#', 'collections/mens.html', 'collections/mens-socks.html', 'mens-socks/products/hoodie-wool-mens-crew.html', 'hoodie-wool-mens-crew8b10.html?variant=40230005506095']"
R_1675182428_HB_5,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/madras-check-mens-crew.html', 'madras-check-mens-crewc0e8.html?variant=40116878639151']"
R_1675160710_HB_6,"['#', 'collections/womens.html', 'collections/womens-new-arrivals.html', 'womens-new-arrivals/products/asha-jumpsuit-white.html', 'asha-jumpsuit-white3e90.html?variant=40116961837103', 'asha-jumpsuit-white709f.html?variant=40116961706031']"
R_1675154341_HB_6,"['#', 'collections/womens.html', 'collections/womens-clothing.html', 'womens-clothing/products/margaret-dress-white.html', 'margaret-dress-whiteb937.html?variant=40116969734191', 'margaret-dress-white2b6e.html?variant=40116969242671']"
R_1675169012_HB_4,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/mini-scallion-legging.html']"
R_1675157674_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/wool-trouser.html', 'wool-trouser4e11.html?variant=40303839576111', 'wool-trouser2262.html?variant=40303838789679', 'wool-trouserd9f7.html?variant=40303839543343']"
R_1675184738_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/honeycomb-wool-mens-crew.html', 'honeycomb-wool-mens-crewf797.html?variant=40159316803631', 'honeycomb-wool-mens-crewb1f8.html?variant=40159317393455']"
R_1675169479_HB_3,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/love-mother-earth-short-crew.html', 'love-mother-earth-short-crewbf37.html?variant=40775007109167']"
R_1675164902_HB_6,"['#', 'collections/mens.html', 'collections/mens-new-arrivals-1.html', 'mens-new-arrivals-1/products/gift-card.html', 'gift-card85b2.html?variant=9782421701', 'gift-cardc285.html?variant=9782421829']"
R_1675184038_HB_5,"['#', 'collections/kids.html', 'collections/kids-sale.html', 'kids-sale/products/over-easy-legging.html', 'over-easy-leggingfbf0.html?variant=31732263256111']"
R_1675160821_HB_5,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/margaret-dress-poppy.html', 'margaret-dress-poppy4a9d.html?variant=40116966785071', 'margaret-dress-poppy882b.html?variant=40116966326319', 'margaret-dress-poppy22b1.html?variant=40116966621231']"
R_1675176043_HB_4,"['collections/womens-new-arrivals.html', 'womens-new-arrivals/products/half-and-half-crew.html', 'half-and-half-crewb566.html?variant=40342200909871', 'half-and-half-crewd9b2.html?variant=40342202155055']"
