file,hrefs
R_1675057934_ES_7,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', 'indexb4eb.html?sort=featured&page=4', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../life-size-hand-model-with-muscles-tendons-ligaments-nerves-arteries-3-part/index.html', '#']"
R_1675213783_ES_4,"['puzzles-toys-edibles/index.html', 'candies-snacks/index.html', '../../scorpion-lollipop/index.html', '#']"
R_1675080947_ES_4,"['premium-collection/index.html', 'fossils/index.html', '../../petrified-wood-slab-w-wooden-stand/index.html', '#']"
R_1675082459_ES_4,"['jewelry-clothing-accessories/index.html', 'jewelry/index.html', 'indexf1d4.html?sort=featured&page=2', '../../skull-bracelet-small/index.html']"
R_1675056742_ES_3,"['premium-collection/index.html', '../ermine/index.html', '#']"
R_1675212804_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../tiny-t-rex/index.html', '#', '#']"
R_1675048588_ES_5,"['preserved-mounted-specimens/index.html', 'specimens-in-resin/index.html', '../../chinese-golden-scorpion-in-resin/index.html', '#', '#']"
R_1675048681_ES_7,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../flexible-human-skeleton-model/index.html', '#']"
R_1675212914_ES_5,"['home-decor-art/index.html', 'indexf1d4.html?sort=featured&page=2', '../filigree-skull/index.html', '#', '#']"
R_1675217536_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', '../badger-skull/index.html', '#', '#']"
R_1675048384_ES_5,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', '../../pyrite-sphere-unique/index.html', '#', '#']"
R_1675048667_ES_5,"['preserved-mounted-specimens/index.html', 'sea-life/index.html', '../../regal-spiny-oyster-spondylus-regius/index.html', '#', '#']"
R_1675084620_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', '../unique-titanium-coated-quartz-cluster/index.html', '#', '#']"
R_1675053479_ES_5,"['jewelry-clothing-accessories/index.html', 'jewelry/index.html', '../../small-skull-post-earrings/index.html', '#', '#']"
R_1675217700_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../juvenile-racoon/index.html', '#']"
R_1675075910_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../head-and-neck-5-part/index.html']"
R_1675057653_ES_4,"['puzzles-toys-edibles/index.html', '../tiny-plesiosaurus/index.html', '#', '#']"
R_1675214766_ES_4,"['puzzles-toys-edibles/index.html', 'other-toys/index.html', '../../glass-eye-leopard/index.html', '#']"
R_1675216280_ES_4,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../framed-painted-bat/index.html', '#']"
R_1675216763_ES_4,"['premium-collection/index.html', 'fossils/index.html', '../../oreodont-skull/index.html', '#']"
R_1675216249_ES_4,"['puzzles-toys-edibles/index.html', 'puzzles-models/index.html', 'index36c2.html?sort=featured&page=3', '../../anatomical-snap-together-kit-clear-torso/index.html']"
R_1675087193_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', 'indexf1d4.html?sort=featured&page=2', '../../classic-brain-5-part/index.html']"
R_1675218254_ES_4,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../blonde-scorpion-keychain/index.html', '#']"
R_1675051010_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', '../polished-hematite/index.html', '#', '#']"
R_1675073970_ES_6,"['jewelry-clothing-accessories/index.html', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', 'indexf1d4.html?sort=featured&page=2', '../shell-coin-purse-tigerina-clam/index.html', '#']"
R_1675087854_ES_6,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', 'index1bb6.html?sort=featured&page=1', '../hanging-rousette-bat-skeleton/index.html', '#']"
R_1675058712_ES_7,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', 'index36c2.html?sort=featured&page=3', '../scorpion-stud-earrings/index.html', '#', '#']"
R_1675080473_ES_6,"['puzzles-toys-edibles/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../tiny-pterodactyl/index.html', '#']"
R_1675075067_ES_5,"['home-decor-art/index.html', 'indexb4eb.html?sort=featured&page=4', 'indexf1d4.html?sort=featured&page=2', '../greeting-card/index.html', '#']"
R_1675075584_ES_5,"['meteorites-fossils-minerals/index.html', 'fossils/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../fossil-bison-tooth-necklace/index.html']"
R_1675053015_ES_5,"['premium-collection/index.html', 'entomology/index.html', '../../aluminum-anthill-casting/index.html', '#', '#']"
R_1675052822_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../evolution-skull-tote-bag/index.html', '#', '#']"
R_1675084645_ES_4,"['premium-collection/index.html', 'minerals-meteorites/index.html', '../../seymchan-pallasite-meteorite/index.html', '#']"
R_1675047026_ES_5,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../chafer-beetle-keychain/index.html', '#', '#']"
R_1675080145_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../sierra-picture-sandstone-slab/index.html', '#']"
R_1675048217_ES_6,"['home-decor-art/index.html', 'index5733.html?sort=featured&page=6', 'index100f.html?sort=featured&page=9', '../albertus-seba-print-vol-1-plate-111/index.html', '#', '#']"
R_1675083854_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../adult-human-skull-asian-male/index.html', '#']"
R_1675086195_ES_4,"['premium-collection/index.html', 'home-decor/index.html', '../../burchells-zebra-rug/index.html', '#']"
R_1675078415_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', '../capital-vices-lip-balm/index.html', '#', '#']"
R_1675219314_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../adult-human-skull-asian-male/index.html', '#']"
R_1675213912_ES_5,"['jewelry-clothing-accessories/index.html', 'indexb4eb.html?sort=featured&page=4', '../black-scorpion-keychain/index.html', '#', '#']"
R_1675077007_ES_4,"['jewelry-clothing-accessories/index.html', 'jewelry/index.html', 'index36c2.html?sort=featured&page=3', '../../horseshoe-crab-dangling-earrings/index.html']"
R_1675085626_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../../rousette-bat-skeleton-in-dome/index.html']"
R_1675054962_ES_5,"['home-decor-art/index.html', '../preserved-mounted-specimens/domes/index.html', '../../bell-jar-light/index.html', '#', '#']"
R_1675086005_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../flexible-human-skeleton-model/index.html', '#']"
R_1675215549_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', '../non-venomous-snake-skeleton/index.html', '#', '#']"
R_1675047808_ES_4,"['home-decor-art/index.html', '../globe-mobile/index.html', '#', '#']"
R_1675217250_ES_5,"['jewelry-clothing-accessories/index.html', 'index36c2.html?sort=featured&page=3', '../butterfly-earrings-ornithoptera-priamus-poseidon/index.html', '#', '#']"
R_1675050715_ES_4,"['skulls-skeletons-anatomy-more/index.html', '../mini-half-muscular-anatomical-figure-male-hand-painted/index.html', '#', '#']"
R_1675075764_ES_4,"['puzzles-toys-edibles/index.html', 'puzzles-models/index.html', 'index36c2.html?sort=featured&page=3', '../../anatomical-snap-together-kit-t-rex-deluxe/index.html']"
R_1675055013_ES_5,"['preserved-mounted-specimens/index.html', 'sea-life/index.html', '../../arrowhead-sand-dollar-seashell/index.html', '#', '#']"
R_1675082556_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../campo-del-cielo-meteorite-20lbs/index.html', '#', '#']"
R_1675085376_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../muskrat/index.html', '#']"
R_1675084315_ES_4,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', 'index36c2.html?sort=featured&page=3', '../../brazilian-agate-coaster-set-of-six/index.html']"
R_1675057685_ES_5,"['preserved-mounted-specimens/index.html', 'index5733.html?sort=featured&page=6', '../reinholds-creamy-glider-cymothoe-reinholdi/index.html', '#', '#']"
R_1675216917_ES_5,"['home-decor-art/index.html', 'index36c2.html?sort=featured&page=3', '../bronze-pocket-sextant/index.html', '#', '#']"
R_1675046179_ES_4,"['meteorites-fossils-minerals/index.html', '../fossil-horse-tooth/index.html', '#', '#']"
R_1675216903_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../skull-hanging-earrings/index.html', '#']"
R_1675050764_ES_5,"['home-decor-art/index.html', 'skull-decor/index.html', '../../tribal-skull-w-o-jaw/index.html', '#', '#']"
R_1675218633_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', '../mineral-collection-deluxe-100pc/index.html', '#']"
R_1675050078_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../boy-of-bengal-skull-replica/index.html', '#', '#']"
R_1675050622_ES_5,"['home-decor-art/index.html', 'art-artifacts/index.html', '../../mini-shrunken-head/index.html', '#', '#']"
R_1675050308_ES_5,"['jewelry-clothing-accessories/index.html', 'jewelry/index.html', '../../small-skull-post-earrings/index.html', '#', '#']"
R_1675058410_ES_4,"['meteorites-fossils-minerals/index.html', '../fossil-bison-tooth-necklace/index.html', '#', '#']"
R_1675076699_ES_5,"['puzzles-toys-edibles/index.html', 'index36c2.html?sort=featured&page=3', '../anatomical-snap-together-kit-triceratops/index.html', '#', '#']"
R_1675081148_ES_4,"['preserved-mounted-specimens/index.html', 'sea-life/index.html', 'index36c2.html?sort=featured&page=3', '../../oval-limpet-seashell/index.html']"
R_1675084464_ES_6,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../flexible-human-skeleton-model/index.html', '#']"
R_1675213651_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', '../human-skeleton-model-pelvic-mounted/index.html', '#']"
R_1675049439_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'anatomical-models/index.html', '../../life-size-hand-model-with-muscles-tendons-ligaments-nerves-arteries-3-part/index.html', '#', '#']"
R_1675084478_ES_5,"['meteorites-fossils-minerals/index.html', 'indexb4eb.html?sort=featured&page=4', '../pyrite-in-matrix/index.html', '#', '#']"
R_1675086303_ES_3,"['premium-collection/index.html', 'taxidermy-specimens/index.html', '../../racoon-on-branch/index.html']"
R_1675057295_ES_8,"['home-decor-art/index.html', 'index5733.html?sort=featured&page=6', 'index17d2.html?sort=featured&page=5', 'index1bb6.html?sort=featured&page=1', 'indexb4eb.html?sort=featured&page=4', 'indexabb9.html?sort=featured&page=7', '../albertus-seba-print-vol-1-plate-102/index.html', '#']"
R_1675079966_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', 'index1bb6.html?sort=featured&page=1', '../red-fox/index.html', '#']"
R_1675215900_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', 'index36c2.html?sort=featured&page=3', '../butterfly-earrings-ornithoptera-priamus-poseidon/index.html', '#']"
R_1675081631_ES_5,"['home-decor-art/index.html', 'index36c2.html?sort=featured&page=3', 'indexf1d4.html?sort=featured&page=2', '../tiger-rug/index.html', '#']"
R_1675073821_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../human-child-skull-replica/index.html', '#']"
R_1675057764_ES_5,"['preserved-mounted-specimens/index.html', 'taxidermy/index.html', '../../framed-painted-bat/index.html', '#', '#']"
R_1675077158_ES_8,"['home-decor-art/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', 'index100f.html?sort=featured&page=9', 'index7f98.html?sort=featured&page=10', 'index17d2.html?sort=featured&page=5', '../picture-sandstone-coaster-set/index.html', '#']"
R_1675052970_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../adult-human-skull-asian-male/index.html', '#', '#']"
R_1675074243_ES_5,"['meteorites-fossils-minerals/index.html', 'indexf1d4.html?sort=featured&page=2', '../unique-titanium-coated-quartz-cluster/index.html', '#', '#']"
R_1675213840_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', '../butterfly-earring-graphium-weiskei/index.html', '#', '#']"
R_1675083592_ES_4,"['home-decor-art/index.html', 'desk-study/globes/index.html', 'indexf1d4.html?sort=featured&page=2', '../../../solar-powered-blue-and-silver-globe/index.html']"
R_1675050234_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../adult-human-skull-european-female/index.html', '#', '#']"
R_1675218649_ES_5,"['premium-collection/index.html', 'indexf1d4.html?sort=featured&page=2', '../burchells-zebra-rug/index.html', '#', '#']"
R_1675049505_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', '../skull-bracelet-large/index.html', '#', '#']"
R_1675050002_ES_5,"['skulls-skeletons-anatomy-more/index.html', 'natural-animal-bone/index.html', '../../lizard-skeleton/index.html', '#', '#']"
R_1675077847_ES_5,"['preserved-mounted-specimens/index.html', 'indexf1d4.html?sort=featured&page=2', '../periander-butterfly-rhetus-periander/index.html', '#', '#']"
R_1675076686_ES_4,"['skulls-skeletons-anatomy-more/index.html', 'replica-human-bone/index.html', '../../adult-human-skull-european-female/index.html', '#']"
R_1675076365_ES_4,"['jewelry-clothing-accessories/index.html', 'clothing-accessories/index.html', '../../shell-coin-purse-pecten-senatoria/index.html', '#']"
R_1675050910_ES_4,"['preserved-mounted-specimens/index.html', '../regal-spiny-oyster-spondylus-regius/index.html', '#', '#']"
R_1675218289_ES_4,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', 'indexf1d4.html?sort=featured&page=2', '../../aragonite-crystal/index.html']"
R_1675047920_ES_4,"['skulls-skeletons-anatomy-more/index.html', '../anatomical-figure-female-hand-painted/index.html', '#', '#']"
R_1675215182_ES_5,"['meteorites-fossils-minerals/index.html', 'index17d2.html?sort=featured&page=5', 'index1bb6.html?sort=featured&page=1', '../polished-whole-ammonite-unique/index.html', '#']"
R_1675077240_ES_5,"['jewelry-clothing-accessories/index.html', 'indexf1d4.html?sort=featured&page=2', '../moth-earrings-urania-ripheus-top-wing/index.html', '#', '#']"
R_1675084772_ES_5,"['meteorites-fossils-minerals/index.html', 'minerals/index.html', 'index36c2.html?sort=featured&page=3', 'index1bb6.html?sort=featured&page=1', '../../italian-marble-coaster-rhinoceros-skeleton/index.html']"
R_1675076153_ES_4,"['meteorites-fossils-minerals/index.html', 'meteorites/index.html', '../../moon-rock/index.html', '#']"
R_1675058549_ES_5,"['premium-collection/index.html', 'minerals-meteorites/index.html', '../../seymchan-pallasite-meteorite/index.html', '#', '#']"
R_1675086407_ES_5,"['preserved-mounted-specimens/index.html', 'indexb4eb.html?sort=featured&page=4', 'index100f.html?sort=featured&page=9', '../charaxine-butterfly-coenophlebia-archidona-topside/index.html', '#']"
R_1675076015_ES_4,"['home-decor-art/index.html', 'art-artifacts/index.html', '../../shrunken-head/index.html', '#']"
R_1675077306_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../metal-pteranodon-skeleton-kit/index.html', '#', '#']"
R_1675056281_ES_5,"['puzzles-toys-edibles/index.html', 'indexf1d4.html?sort=featured&page=2', '../metal-pteranodon-skeleton-kit/index.html', '#', '#']"
R_1675047397_ES_6,"['home-decor-art/index.html', 'index5733.html?sort=featured&page=6', 'indexf1d4.html?sort=featured&page=2', '../artists-hand/index.html', '#', '#']"
R_1675215033_ES_4,"['puzzles-toys-edibles/index.html', 'puzzles-models/index.html', 'indexf1d4.html?sort=featured&page=2', '../../tiny-triceratops/index.html']"
R_1675212801_ES_6,"['skulls-skeletons-anatomy-more/index.html', 'indexf1d4.html?sort=featured&page=2', 'indexb4eb.html?sort=featured&page=4', 'index36c2.html?sort=featured&page=3', '../fox-skull/index.html', '#']"
