file,hrefs
R_1674849263_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674852585_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-boy-face.html', '#3', '#2', '#1', '#70']"
R_1674857528_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-frog.html']"
R_1674850308_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-kids-jumping.html']"
R_1674850622_SA_2,"['collections/note-cards.html', 'note-cards/products/personalized-pink-owl-note-cards.html']"
R_1674854640_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-whale.html', 'placemats/products/personalized-kids-placemat-tucan.html', '#1', '#4', '#3']"
R_1674846263_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-library-boy.html', '#5', '#1', '#8', '#6']"
R_1674846780_SA_6,"['collections/placemats.html', 'placemats/products/personalized-christmas-placemat-boy.html', '#1', '#48', '#50', '#49']"
R_1674853475_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-great-outdoors-boy.html', '#1', '#2']"
R_1674854195_SA_6,"['collections/name-labels.html', 'name-labels/products/custom-name-labels-girl.html', '#3', '#1', '#4', '#2']"
R_1674869106_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-script-font.html', '#30', '#4', '#1', '#5']"
R_1674856159_SA_6,"['collections/blankets.html', 'blankets/products/personalized-throw-blanket-script-font.html', '#9', '#8', '#5', '#2']"
R_1674862571_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674846278_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-floral.html']"
R_1674846752_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-hedgehog.html']"
R_1674855062_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-ballerina.html', '#']"
R_1674848786_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/2-square-return-address-labels-tree-on-car.html']"
R_1674860720_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-blue-banner.html']"
R_1674851554_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-hedgehog.html']"
R_1674849340_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-nutcracker-girl-in-blue-dress.html', '#']"
R_1674853545_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-ladybug.html']"
R_1674860028_SA_2,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-rainbow-unicorn.html']"
R_1674843952_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-floral.html']"
R_1674846570_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-floral-bouquet.html']"
R_1674854524_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', '#3', '#5', '#1', '#2']"
R_1674844517_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-jumping.html', '#2', '#1']"
R_1674856717_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-ladybug.html', '#2', '#4', '#1', '#3']"
R_1674858527_SA_2,"['collections/return-address-labels.html', 'return-address-labels/products/return-address-labels-merry-christmas-branch.html']"
R_1674858259_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-toucan.html', '#2', '#1']"
R_1674858290_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-pink-unicorn.html', 'puzzles/products/personalized-puzzle-superhero-girl.html', '#']"
R_1674843949_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-family-note-cards-choose-your-silhouettes-1.html', '#4', '#3', '#2', '#1']"
R_1674846662_SA_4,"['collections/tote-bags.html', 'tote-bags/products/copy-of-personalized-tote-bag-girl-face.html', '#2', '#1']"
R_1674846348_SA_4,"['collections/tote-bags.html', 'tote-bags/products/copy-of-personalized-tote-bag-girl-face.html', '#2', '#1']"
R_1674868501_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#2', '#1']"
R_1674858185_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-race-car.html', '#3', '#1', '#2']"
R_1674868114_SA_6,"['collections/blankets.html', 'blankets/products/personalized-throw-blanket-script-font.html', '#33', '#2', '#5', '#7']"
R_1674861035_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-cursive-font.html', '#5', '#8', '#6', '#1']"
R_1674868264_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-girl-face.html', '#1', '#2', '#91', '#3']"
R_1674854070_SA_3,"['collections/pillowcases.html', 'pillowcases/products/copy-of-ceramic-mug-superhero-boy.html', '#']"
R_1674857366_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-unicorn.html']"
R_1674846665_SA_3,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepads.html', '#']"
R_1674846431_SA_5,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-girl-with-snowman.html', 'pillowcases/products/standard-pillowcase-rainbow-unicorn.html', '#1', '#2']"
R_1674847576_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-hedgehog.html']"
R_1674858297_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-superhero-boy.html', '#']"
R_1674844337_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-ladybug.html', '#2', '#1']"
R_1674843575_SA_2,"['collections/notepads.html', 'notepads/products/personalized-green-chevron-notepad.html']"
R_1674846618_SA_4,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-outer-space.html', '#1', '#2']"
R_1674848451_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-frog.html']"
R_1674853479_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-unicorn.html']"
R_1674850590_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-superhero-boy.html', '#']"
R_1674847619_SA_3,"['collections/notepads.html', 'notepads/products/custom-notepads-for-mom-girl.html', '#']"
R_1674856889_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#2', '#4', '#3', '#1']"
R_1674854403_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-bookplates-kids-jumping.html']"
R_1674857588_SA_5,"['collections/note-cards.html', 'note-cards/products/personalized-note-cards-bird.html', '#1', '#2', '#3']"
R_1674848998_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-script-font.html', '#3', '#4', '#7', '#2']"
R_1674854242_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-tucan.html', '#4', '#2', '#1', '#3']"
R_1674851843_SA_4,"['collections/tote-bags.html', 'tote-bags/products/copy-of-personalized-tote-bag-girl-face.html', '#1', '#2']"
R_1674847105_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-mermaid.html', '#']"
R_1674851651_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-boy-with-snowman.html', '#1', '#50', '#2', '#49']"
R_1674843791_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', '#4', '#2', '#5', '#1']"
R_1674857181_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-llama-mauve.html', '#1', '#2']"
R_1674845381_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-cursive-font.html', '#8', '#4', '#7', '#6']"
R_1674851419_SA_3,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-ballerina.html', '#']"
R_1674860113_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ballerina.html', '#1', '#2', '#3']"
R_1674861054_SA_2,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-rainbow-unicorn.html']"
R_1674848328_SA_3,"['collections/notepads.html', 'notepads/products/personalized-notepads-elizabeth.html', '#']"
R_1674852247_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-race-car.html', '#2', '#1']"
R_1674855405_SA_2,"['collections/notepads.html', 'notepads/products/personalized-pink-chevron-notepad.html']"
R_1674845454_SA_6,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-race-car.html', 'placemats/products/personalized-christmas-place-mat-girl.html', '#1', '#76', '#78']"
R_1674850461_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-ghost.html', '#4', '#1', '#2', '#3']"
R_1674845353_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-blue-school-uniforms.html']"
R_1674844040_SA_3,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-choose-your-silhouette-girl.html', '#1']"
R_1674852680_SA_2,"['collections/notepads.html', 'notepads/products/a-note-from-mom-heart.html']"
R_1674861279_SA_6,"['collections/blankets.html', 'blankets/products/personalized-throw-blanket-script-font.html', '#6', '#2', '#33', '#32']"
R_1674849382_SA_2,"['collections/notepads.html', 'notepads/products/handwriting-practice-notepad-green.html']"
R_1674861170_SA_4,"['collections/return-address-labels.html', 'return-address-labels/products/copy-of-return-address-labels-floral-circle.html', '#1', '#2']"
R_1674856655_SA_3,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-school-days.html', '#1']"
R_1674855134_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-halloween-owl.html', '#4', '#3', '#2', '#1']"
R_1674845954_SA_2,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-pink-unicorn.html']"
R_1674861086_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-script-font.html', '#2', '#1', '#3', '#30']"
R_1674848299_SA_2,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-pink-chevron-notepad.html']"
R_1674854110_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674847474_SA_3,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-superhero-boy.html', '#']"
R_1674854219_SA_6,"['collections/blankets.html', 'blankets/products/personalized-blanket-uppercase-font.html', '#8', '#4', '#1', '#6']"
R_1674856924_SA_4,"['collections/teacher-gifts.html', 'teacher-gifts/products/personalized-teacher-notepad-kids-jumping.html', '#2', '#1']"
R_1674856323_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-owl-puzzle.html', '#2', '#1']"
R_1674856500_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-girl.html', '#3', '#2', '#25', '#1']"
R_1674844554_SA_2,"['collections/name-labels.html', 'name-labels/products/name-labels-solid-blues.html']"
R_1674853087_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-flourish.html']"
R_1674844193_SA_4,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-kids-jumping.html', '#1', '#2']"
R_1674854783_SA_4,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-navy-squares.html', '#2', '#1']"
R_1674869419_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-girl-face-1.html', '#1', '#2', '#4', '#5']"
R_1674848120_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-racecar.html']"
R_1674856786_SA_4,"['collections/name-labels.html', 'name-labels/products/name-labels-rainbow-unicorn.html', '#1', '#2']"
R_1674844646_SA_4,"['collections/chore-charts.html', 'chore-charts/products/handwriting-practice-notepad-papaya.html', '#2', '#1']"
R_1674859488_SA_5,"['collections/name-labels.html', 'name-labels/products/name-labels-pink-chevron.html', '#3', '#1', '#2']"
R_1674853049_SA_5,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-tucan.html', 'placemats/products/personalized-kids-placemat-whale.html', '#2', '#1']"
R_1674849551_SA_6,"['collections/note-cards.html', 'note-cards/products/custom-childrens-flat-cards-girl.html', '#1', '#3', '#87', '#4']"
R_1674852053_SA_6,"['collections/blankets.html', 'blankets/products/personalized-swaddle-blanket-cursive-font.html', '#6', '#10', '#5', '#7']"
R_1674847066_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-boy.html', '#3', '#2', '#1', '#4']"
R_1674855803_SA_2,"['collections/notepads.html', 'notepads/products/handwriting-practice-notepad-green.html']"
R_1674856112_SA_3,"['collections/gift-labels.html', 'gift-labels/products/personalized-gift-labels-choose-your-silhouette-girl.html', '#1']"
R_1674845308_SA_2,"['collections/camp-mugs.html', 'camp-mugs/products/camp-mug-fox.html']"
R_1674847229_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-great-outdoors-boy.html', '#1', '#2']"
R_1674844309_SA_5,"['collections/throw-pillows.html', 'throw-pillows/products/personalized-throw-pillow-pink-unicorn.html', '#3', '#1', '#2']"
R_1674845764_SA_2,"['collections/chore-charts.html', 'chore-charts/products/chore-chart-notepad-flowers.html']"
R_1674852609_SA_6,"['collections/name-labels.html', 'name-labels/products/name-labels-owl.html', '#2', '#3', '#4', '#5']"
R_1674848145_SA_3,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-floral.html', 'gift-labels/products/gift-labels-butterfly.html']"
R_1674859942_SA_3,"['collections/placemats.html', 'placemats/products/personalized-kids-placemat-girl.html', '#']"
R_1674858805_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-jack-olantern.html', '#1', '#2']"
R_1674859459_SA_3,"['collections/notepads.html', 'notepads/products/custom-notepads-for-mom-boy.html', '#']"
R_1674860859_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/custom-throw-pillow-boy-face.html', '#71', '#1', '#70', '#3']"
R_1674850787_SA_3,"['collections/notepads.html', 'notepads/products/personalized-teacher-notepad-school-days.html', '#1']"
R_1674856082_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-fire-truck.html']"
R_1674844645_SA_6,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-candy-corn.html', 'tote-bags/products/personalized-tote-bag-ghost.html', '#1', '#4', '#2']"
R_1674844232_SA_2,"['collections/chore-charts.html', 'chore-charts/products/custom-chore-chart-notepad-owl.html']"
R_1674854263_SA_6,"['collections/chore-charts.html', 'chore-charts/products/customized-chore-chart-notepad-boy.html', '#3', '#2', '#4', '#1']"
R_1674848281_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-ladybug.html', '#2', '#1']"
R_1674854676_SA_4,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-firefighter.html', 'puzzles/products/personalized-puzzle-boy.html', '#']"
R_1674849192_SA_5,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-black-cat.html', '#1', '#3', '#2']"
R_1674856218_SA_3,"['collections/puzzles.html', 'puzzles/products/personalized-puzzle-superhero-girl.html', '#']"
R_1674857396_SA_4,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-rainbow-unicorn.html', '#2', '#1']"
R_1674852518_SA_2,"['collections/gift-labels.html', 'gift-labels/products/gift-labels-choose-your-silhouettes-family-1.html']"
R_1674868009_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/name-lumbar-pillow-cursive.html', '#2', '#27', '#26', '#1']"
R_1674864227_SA_6,"['collections/throw-pillows.html', 'throw-pillows/products/copy-of-custom-throw-pillow-girl-face.html', '#4', '#1', '#3', '#5']"
R_1674846122_SA_3,"['collections/ceramic-mugs.html', 'ceramic-mugs/products/ceramic-mug-boy-on-bike.html', '#']"
R_1674861634_SA_6,"['collections/note-cards.html', 'note-cards/products/flat-note-cards-choose-your-silhouette-boy.html', '#4', '#1', '#3', '#2']"
R_1674857958_SA_4,"['collections/tote-bags.html', 'tote-bags/products/personalized-tote-bag-bats.html', '#1', '#2']"
R_1674855265_SA_6,"['collections/pillowcases.html', 'pillowcases/products/standard-pillowcase-great-outdoors-girl.html', 'pillowcases/products/standard-pillowcase-boy-with-snowman.html', '#50', '#1', '#2']"
